NC_015633.1_293 NC_015637.1_103 NC_015637.1_189 NC_015637.1_229 NC_015633.1_2510 NC_015633.1_1628 NC_015637.1_329 NC_015637.1_131 NC_015637.1_411 NC_015633.1_1615 NC_015637.1_538 NC_015633.1_2150 NC_015633.1_2443 NC_015633.1_1793 NC_015633.1_1219 NC_015633.1_2437 NC_015633.1_2436 NC_015633.1_1218 NC_015637.1_535 NC_015633.1_2466 NC_015633.1_659 NC_015633.1_2299 NC_015637.1_790 NC_015633.1_1226 NC_015633.1_1794 NC_015633.1_343 NC_015633.1_1068 NC_015633.1_1468 NC_015637.1_348 NC_015633.1_1274 NC_015633.1_1681 NC_015637.1_722 NC_015633.1_1379 NC_015633.1_205 NC_015637.1_372 NC_015633.1_652 NC_015637.1_770 NC_015633.1_629 NC_015633.1_643 NC_015633.1_1254 NC_015637.1_664 NC_015633.1_103 NC_015637.1_205 NC_015633.1_1763 NC_015633.1_2246 NC_015633.1_1091 NC_015637.1_791 
NC_015637.1_699 NC_015633.1_1279 NC_015637.1_477 NC_015637.1_51 NC_015633.1_1241 NC_015633.1_1366 NC_015637.1_251 NC_015637.1_454 NC_015637.1_592 NC_015633.1_1491 NC_015633.1_2769 NC_015633.1_1269 NC_015633.1_996 NC_015637.1_247 NC_015633.1_445 NC_015637.1_98 NC_015637.1_676 NC_015637.1_735 NC_015637.1_446 NC_015633.1_1457 NC_015633.1_1507 NC_015633.1_1525 NC_015637.1_421 NC_015633.1_1500 NC_015633.1_1756 NC_015637.1_225 NC_015637.1_595 NC_015633.1_1465 NC_015637.1_198 NC_015637.1_405 NC_015633.1_742 NC_015637.1_448 
NC_015637.1_674 NC_015637.1_471 NC_015633.1_1948 NC_015633.1_2143 NC_015633.1_16 NC_015633.1_805 NC_015633.1_1822 NC_015633.1_1182 NC_015633.1_1708 NC_015633.1_2306 NC_015633.1_490 NC_015633.1_1771 NC_015637.1_43 NC_015633.1_1176 NC_015637.1_555 NC_015633.1_1083 NC_015633.1_1497 NC_015637.1_481 
NC_015633.1_114 NC_015633.1_1306 NC_015633.1_1441 NC_015633.1_1579 NC_015633.1_164 NC_015633.1_2355 NC_015633.1_2369 NC_015633.1_308 NC_015633.1_317 NC_015637.1_6 NC_015637.1_731 NC_015637.1_826 NC_015633.1_1571 NC_015637.1_831 NC_015633.1_2543 
NC_015633.1_109 NC_015633.1_1314 NC_015633.1_1569 NC_015633.1_1744 NC_015633.1_1778 NC_015633.1_2204 NC_015633.1_2242 NC_015633.1_2253 NC_015633.1_245 NC_015633.1_322 NC_015633.1_348 NC_015637.1_16 NC_015637.1_316 NC_015637.1_559 NC_015637.1_312 
NC_015637.1_827 NC_015633.1_113 NC_015633.1_1307 NC_015633.1_1573 NC_015633.1_1578 NC_015633.1_165 NC_015633.1_2368 NC_015633.1_2541 NC_015633.1_309 NC_015633.1_316 NC_015637.1_7 NC_015637.1_730 NC_015633.1_2356 NC_015637.1_1 NC_015633.1_1443 
NC_015633.1_112 NC_015633.1_1308 NC_015633.1_1444 NC_015633.1_1574 NC_015633.1_1577 NC_015633.1_166 NC_015633.1_2357 NC_015633.1_2367 NC_015633.1_2540 NC_015633.1_310 NC_015633.1_315 NC_015637.1_2 NC_015637.1_729 NC_015637.1_8 NC_015637.1_828 
NC_015633.1_1997 NC_015633.1_1963 NC_015633.1_1712 NC_015633.1_21 NC_015637.1_268 NC_015637.1_340 NC_015637.1_428 NC_015637.1_394 NC_015633.1_556 NC_015633.1_2190 NC_015637.1_502 NC_015637.1_363 NC_015633.1_1383 
NC_015637.1_300 NC_015637.1_570 NC_015633.1_1519 NC_015633.1_1017 NC_015633.1_1019 NC_015633.1_2023 NC_015633.1_58 NC_015633.1_1941 NC_015633.1_2386 NC_015637.1_142 NC_015633.1_1789 
NC_015633.1_59 NC_015633.1_2320 NC_015633.1_2393 NC_015633.1_2398 NC_015637.1_209 NC_015637.1_364 NC_015637.1_122 NC_015637.1_670 NC_015633.1_1459 NC_015633.1_1886 
NC_015637.1_820 NC_015633.1_1534 NC_015633.1_612 NC_015637.1_642 NC_015633.1_7 NC_015637.1_195 NC_015633.1_1952 NC_015633.1_2391 NC_015637.1_544 NC_015633.1_1775 
NC_015637.1_880 NC_015637.1_853 NC_015637.1_871 NC_015637.1_844 NC_015637.1_854 NC_015637.1_856 NC_015637.1_860 NC_015637.1_874 NC_015637.1_878 NC_015637.1_884 
NC_015633.1_1319 NC_015637.1_341 NC_015633.1_1522 NC_015637.1_129 NC_015633.1_2015 NC_015637.1_334 NC_015633.1_885 NC_015637.1_320 NC_015633.1_1675 
NC_015637.1_409 NC_015633.1_1824 NC_015633.1_503 NC_015637.1_415 NC_015637.1_431 NC_015633.1_1536 NC_015633.1_842 NC_015633.1_1463 
NC_015633.1_1686 NC_015633.1_2035 NC_015633.1_2080 NC_015637.1_216 NC_015637.1_485 NC_015637.1_490 NC_015637.1_510 NC_015637.1_406 
NC_015633.1_1367 NC_015637.1_468 NC_015633.1_1369 NC_015637.1_600 NC_015633.1_341 NC_015633.1_1258 NC_015633.1_1881 
NC_015637.1_19 NC_015633.1_2546 NC_015633.1_2561 NC_015633.1_1435 NC_015633.1_2350 NC_015633.1_2590 
NC_015633.1_139 NC_015633.1_2311 NC_015633.1_234 NC_015633.1_2725 NC_015633.1_61 NC_015633.1_692 
NC_015633.1_570 NC_015633.1_1652 NC_015633.1_2324 NC_015637.1_59 NC_015633.1_1621 
NC_015633.1_2705 NC_015633.1_2482 NC_015633.1_44 NC_015633.1_2632 NC_015633.1_2633 
NC_015637.1_271 NC_015637.1_145 NC_015637.1_386 NC_015637.1_274 NC_015633.1_1618 
NC_015633.1_972 NC_015633.1_1010 NC_015633.1_1011 NC_015633.1_973 NC_015633.1_1012 
NC_015633.1_1680 NC_015637.1_351 NC_015637.1_349 NC_015633.1_1277 NC_015633.1_204 
NC_015637.1_104 NC_015633.1_2435 NC_015633.1_296 NC_015633.1_1217 NC_015633.1_1792 
NC_015633.1_2511 NC_015633.1_1627 NC_015633.1_2512 NC_015637.1_539 NC_015637.1_132 
NC_015633.1_1345 NC_015633.1_1620 NC_015633.1_473 NC_015637.1_812 NC_015637.1_272 
NC_015633.1_1733 NC_015633.1_1398 NC_015637.1_314 NC_015633.1_2329 NC_015637.1_126 
NC_015633.1_1922 NC_015637.1_453 NC_015633.1_1163 NC_015637.1_709 NC_015633.1_1179 
NC_015637.1_296 NC_015633.1_1839 NC_015633.1_1529 NC_015633.1_487 NC_015637.1_50 
NC_015633.1_2351 NC_015633.1_2589 NC_015633.1_2545 NC_015633.1_2560 NC_015633.1_1434 
NC_015637.1_439 NC_015633.1_2604 NC_015637.1_575 NC_015633.1_1412 
NC_015637.1_569 NC_015633.1_1422 NC_015633.1_2312 NC_015633.1_1837 
NC_015633.1_702 NC_015637.1_390 NC_015633.1_410 NC_015633.1_180 
NC_015633.1_1564 NC_015637.1_184 NC_015633.1_563 NC_015633.1_1320 
NC_015637.1_680 NC_015633.1_2620 NC_015637.1_281 NC_015633.1_1984 
NC_015633.1_409 NC_015633.1_387 NC_015633.1_417 NC_015633.1_412 
NC_015633.1_1128 NC_015633.1_1197 NC_015633.1_1194 NC_015633.1_1043 
NC_015633.1_704 NC_015637.1_290 NC_015633.1_678 NC_015633.1_447 
NC_015633.1_2327 NC_015633.1_1673 NC_015637.1_347 NC_015633.1_2027 
NC_015633.1_1400 NC_015633.1_1142 NC_015633.1_958 NC_015637.1_332 
NC_015633.1_2029 NC_015637.1_391 NC_015633.1_1126 NC_015633.1_1195 
NC_015633.1_2046 NC_015633.1_877 NC_015633.1_878 NC_015633.1_2041 
NC_015633.1_1501 NC_015637.1_479 NC_015633.1_1089 NC_015637.1_478 
NC_015633.1_2571 NC_015633.1_2671 NC_015633.1_75 NC_015633.1_2359 
NC_015633.1_1354 NC_015633.1_1930 NC_015633.1_1935 NC_015633.1_451 
NC_015633.1_948 NC_015633.1_1637 NC_015633.1_2013 
NC_015633.1_1085 NC_015633.1_1499 NC_015637.1_480 
NC_015633.1_524 NC_015633.1_1061 NC_015633.1_715 
NC_015633.1_258 NC_015633.1_1714 NC_015637.1_435 
NC_015637.1_146 NC_015633.1_1140 NC_015633.1_2611 
NC_015633.1_1947 NC_015633.1_489 NC_015633.1_15 
NC_015633.1_816 NC_015633.1_1583 NC_015633.1_2259 
NC_015637.1_123 NC_015637.1_124 NC_015633.1_667 
NC_015633.1_2362 NC_015633.1_2673 NC_015633.1_72 
NC_015633.1_2005 NC_015633.1_2004 NC_015637.1_659 
NC_015633.1_821 NC_015637.1_303 NC_015633.1_1962 
NC_015633.1_710 NC_015633.1_709 NC_015633.1_2090 
NC_015633.1_1086 NC_015633.1_1504 NC_015637.1_474 
NC_015637.1_754 NC_015637.1_753 NC_015633.1_1908 
NC_015633.1_1624 NC_015633.1_1625 NC_015637.1_484 
NC_015633.1_1713 NC_015633.1_257 NC_015637.1_434 
NC_015633.1_944 NC_015633.1_1768 NC_015633.1_1841 
NC_015633.1_2314 NC_015633.1_1119 NC_015633.1_677 
NC_015633.1_187 NC_015633.1_243 NC_015637.1_695 
NC_015637.1_476 NC_015633.1_1502 NC_015633.1_959 
NC_015633.1_860 NC_015633.1_238 NC_015637.1_87 
NC_015633.1_2752 NC_015633.1_609 NC_015637.1_96 
NC_015633.1_820 NC_015633.1_1133 NC_015633.1_273 
NC_015633.1_1814 NC_015637.1_108 NC_015633.1_889 
NC_015633.1_1610 NC_015633.1_1146 NC_015633.1_127 
NC_015637.1_690 NC_015633.1_388 NC_015633.1_416 
NC_015633.1_2363 NC_015633.1_2674 NC_015633.1_71 
NC_015633.1_526 NC_015637.1_533 NC_015633.1_99 
NC_015633.1_1710 NC_015637.1_265 NC_015633.1_2372 
NC_015633.1_2364 NC_015633.1_2675 NC_015633.1_70 
NC_015633.1_73 NC_015633.1_2361 NC_015633.1_2672 
NC_015633.1_2137 NC_015633.1_2138 NC_015633.1_2139 
NC_015633.1_801 NC_015633.1_799 
NC_015633.1_286 NC_015633.1_2135 
NC_015633.1_1542 NC_015633.1_1543 
NC_015633.1_2229 NC_015633.1_76 
NC_015637.1_588 NC_015637.1_89 
NC_015633.1_808 NC_015633.1_2722 
NC_015633.1_938 NC_015633.1_1324 
NC_015633.1_199 NC_015633.1_752 
NC_015637.1_422 NC_015633.1_1648 
NC_015633.1_2380 NC_015633.1_2088 
NC_015633.1_730 NC_015633.1_12 
NC_015633.1_331 NC_015633.1_289 
NC_015633.1_230 NC_015633.1_1999 
NC_015633.1_2745 NC_015633.1_830 
NC_015633.1_465 NC_015633.1_1697 
NC_015637.1_137 NC_015633.1_2613 
NC_015633.1_2201 NC_015633.1_2278 
NC_015633.1_1723 NC_015637.1_758 
NC_015633.1_1493 NC_015633.1_1556 
NC_015633.1_2255 NC_015633.1_1954 
NC_015633.1_2472 NC_015633.1_1064 
NC_015633.1_2287 NC_015637.1_803 
NC_015637.1_462 NC_015637.1_461 
NC_015633.1_1736 NC_015633.1_2502 
NC_015637.1_93 NC_015633.1_2623 
NC_015633.1_613 NC_015633.1_2607 
NC_015637.1_367 NC_015633.1_2467 
NC_015633.1_2371 NC_015633.1_1178 
NC_015637.1_619 NC_015633.1_2144 
NC_015633.1_2142 NC_015633.1_1709 
NC_015633.1_1619 NC_015637.1_273 
NC_015633.1_735 NC_015633.1_2707 
NC_015633.1_1294 NC_015633.1_1448 
NC_015637.1_46 NC_015633.1_1923 
NC_015633.1_1202 NC_015633.1_1334 
NC_015633.1_2387 NC_015633.1_525 
NC_015633.1_681 NC_015633.1_2275 
NC_015633.1_1740 NC_015633.1_1706 
NC_015633.1_2303 NC_015633.1_8 
NC_015633.1_1462 NC_015633.1_2146 
NC_015633.1_1416 NC_015637.1_561 
NC_015633.1_800 NC_015633.1_798 
NC_015633.1_232 NC_015633.1_156 
NC_015637.1_44 NC_015637.1_556 
NC_015637.1_72 NC_015633.1_1802 
NC_015633.1_2061 NC_015633.1_1134 
NC_015633.1_2471 NC_015633.1_90 
NC_015633.1_1526 NC_015633.1_2768 
NC_015637.1_700 NC_015633.1_1764 
NC_015633.1_2492 NC_015633.1_104 
NC_015633.1_1950 NC_015633.1_1511 
NC_015633.1_755 NC_015633.1_754 
NC_015633.1_646 NC_015637.1_234 
NC_015633.1_886 NC_015633.1_1782 
NC_015633.1_509 NC_015637.1_417 
NC_015633.1_2001 NC_015633.1_229 
NC_015637.1_365 NC_015633.1_2424 
NC_015637.1_750 NC_015633.1_2110 
NC_015633.1_1735 NC_015633.1_2501 
NC_015633.1_1852 NC_015637.1_220 
NC_015637.1_523 NC_015633.1_1897 
NC_015633.1_1232 NC_015633.1_561 
NC_015633.1_1512 NC_015637.1_496 
NC_015633.1_1255 NC_015633.1_1253 
NC_015633.1_1868 NC_015633.1_1541 
NC_015633.1_2212 NC_015633.1_1312 
NC_015633.1_2446 NC_015633.1_1622 
NC_015633.1_122 NC_015633.1_1286 
NC_015633.1_480 NC_015633.1_2687 
NC_015633.1_1141 NC_015633.1_2063 
NC_015633.1_1830 NC_015637.1_138 
NC_015633.1_1325 NC_015637.1_208 
NC_015633.1_778 NC_015633.1_2103 
NC_015633.1_1222 NC_015637.1_723 
NC_015637.1_267 NC_015633.1_1234 
NC_015633.1_1494 NC_015637.1_109 
NC_015633.1_1800 NC_015633.1_1530 
NC_015633.1_2744 NC_015633.1_2786 
NC_015637.1_328 NC_015637.1_617 
NC_015637.1_160 NC_015637.1_41 
NC_015633.1_1295 NC_015633.1_1447 
NC_015633.1_532 NC_015633.1_1003 
NC_015633.1_2585 NC_015633.1_358 
NC_015633.1_902 NC_015637.1_449 
NC_015637.1_230 NC_015637.1_188 
NC_015637.1_745 NC_015637.1_528 
NC_015637.1_171 NC_015633.1_1124 
NC_015633.1_981 NC_015633.1_2388 
NC_015633.1_2766 NC_015637.1_732 
NC_015633.1_1469 NC_015633.1_1378 
NC_015633.1_852 NC_015637.1_767 
NC_015637.1_199 NC_015633.1_838 
NC_015633.1_478 NC_015633.1_673 
NC_015637.1_357 NC_015633.1_2420 
NC_015637.1_782 NC_015637.1_788 
NC_015633.1_406 NC_015633.1_1 
NC_015633.1_2086 NC_015633.1_2514 
NC_015633.1_1227 NC_015633.1_460 
NC_015633.1_2286 NC_015637.1_804 
NC_015633.1_1036 NC_015633.1_982 
NC_015633.1_129 NC_015633.1_2477 
NC_015637.1_374 NC_015637.1_373 
NC_015633.1_2333 NC_015633.1_339 
NC_015633.1_477 NC_015633.1_671 
NC_015633.1_1611 NC_015633.1_1478 
NC_015633.1_2163 NC_015633.1_2256 
NC_015637.1_71 NC_015633.1_851 
NC_015633.1_2295 NC_015633.1_540 
NC_015637.1_326 NC_015637.1_797 
NC_015633.1_622 NC_015637.1_178 
NC_015637.1_350 NC_015633.1_1275 
NC_015637.1_776 NC_015637.1_576 
NC_015633.1_1977 NC_015633.1_941 
NC_015637.1_375 NC_015637.1_817 
NC_015633.1_1282 NC_015633.1_791 
NC_015633.1_1087 NC_015633.1_213 
NC_015637.1_786 NC_015633.1_2610 
NC_015633.1_1843 NC_015633.1_1844 
NC_015633.1_261 NC_015637.1_608 
NC_015633.1_523 NC_015633.1_1062 
NC_015637.1_543 NC_015637.1_76 
NC_015637.1_579 NC_015637.1_578 
NC_015637.1_779 NC_015637.1_778 
NC_015633.1_1466 NC_015637.1_582 
NC_015633.1_825 NC_015637.1_636 
NC_015633.1_1050 NC_015633.1_1361 
NC_015633.1_375 NC_015633.1_2221 
NC_015637.1_330 NC_015633.1_2714 
NC_015633.1_2542 NC_015633.1_1572 
NC_015633.1_1038 NC_015633.1_793 
NC_015633.1_278 NC_015633.1_928 
NC_015637.1_94 NC_015633.1_1303 
NC_015633.1_2566 NC_015633.1_80 
NC_015633.1_574 NC_015633.1_2338 
NC_015633.1_1892 NC_015633.1_560 
NC_015633.1_2692 NC_015633.1_1120 
NC_015633.1_767 NC_015633.1_939 
NC_015633.1_1825 NC_015633.1_1862 
NC_015633.1_657 NC_015633.1_658 
NC_015633.1_2702 NC_015633.1_2701 
NC_015633.1_1342 NC_015633.1_520 
NC_015637.1_787 NC_015637.1_781 
NC_015633.1_2587 NC_015633.1_2588 
NC_015633.1_870 NC_015633.1_1289 
NC_015633.1_1743 NC_015633.1_457 
NC_015633.1_2370 NC_015637.1_264 
NC_015637.1_864 NC_015637.1_875 
NC_015633.1_1051 NC_015633.1_2478 
NC_015637.1_842 NC_015637.1_13 
NC_015633.1_2134 NC_015633.1_432 
NC_015633.1_508 NC_015633.1_806 
NC_015633.1_2605 NC_015637.1_440 
NC_015633.1_1415 NC_015637.1_560 
NC_015633.1_2461 NC_015633.1_2525 
NC_015633.1_1860 NC_015633.1_1528 
NC_015633.1_475 NC_015633.1_2664 
NC_015633.1_1489 NC_015637.1_232 
NC_015633.1_27 NC_015633.1_2418 
NC_015633.1_670 NC_015633.1_476 
NC_015633.1_2507 NC_015637.1_846 
NC_015633.1_2123 NC_015633.1_434 
NC_015637.1_879 NC_015637.1_886 
NC_015637.1_172 NC_015633.1_6 
NC_015633.1_456 NC_015633.1_2079 
NC_015637.1_500 NC_015637.1_501 
NC_015637.1_783 NC_015637.1_789 
NC_015637.1_866 NC_015637.1_887 
NC_015633.1_2427 NC_015633.1_2280 
NC_015637.1_282 NC_015637.1_284 
NC_015633.1_2447 NC_015633.1_929 
NC_015633.1_2227 NC_015633.1_2228 
NC_015633.1_2317 NC_015633.1_650 
NC_015637.1_117 NC_015633.1_2344 
NC_015637.1_841 NC_015637.1_861 
NC_015633.1_2179 NC_015633.1_501 
NC_015633.1_1313 NC_015633.1_2231 
NC_015633.1_881 NC_015633.1_1717 
NC_015637.1_10 NC_015637.1_863 
NC_015633.1_303 NC_015633.1_365 
NC_015633.1_2586 NC_015633.1_2670 
NC_015637.1_862 NC_015637.1_9 
NC_015633.1_2360 NC_015633.1_74 
NC_015633.1_1372 
NC_015637.1_671 
NC_015633.1_2034 
NC_015633.1_1401 
NC_015633.1_1688 
NC_015633.1_1817 
NC_015633.1_2696 
NC_015633.1_2778 
NC_015637.1_317 
NC_015633.1_2779 
NC_015637.1_675 
NC_015633.1_1549 
NC_015633.1_2186 
NC_015633.1_2690 
NC_015633.1_635 
NC_015633.1_2678 
NC_015633.1_1510 
NC_015633.1_2723 
NC_015633.1_854 
NC_015633.1_319 
NC_015633.1_1213 
NC_015637.1_573 
NC_015633.1_925 
NC_015633.1_1251 
NC_015633.1_1431 
NC_015633.1_853 
NC_015633.1_469 
NC_015633.1_2432 
NC_015633.1_1070 
NC_015633.1_17 
NC_015633.1_2602 
NC_015633.1_790 
NC_015637.1_139 
NC_015637.1_113 
NC_015637.1_685 
NC_015637.1_459 
NC_015633.1_86 
NC_015633.1_2425 
NC_015633.1_1118 
NC_015637.1_763 
NC_015633.1_1331 
NC_015633.1_675 
NC_015637.1_147 
NC_015633.1_1759 
NC_015633.1_350 
NC_015633.1_1921 
NC_015637.1_404 
NC_015637.1_748 
NC_015637.1_277 
NC_015633.1_2120 
NC_015633.1_679 
NC_015633.1_2340 
NC_015633.1_2498 
NC_015633.1_2217 
NC_015637.1_397 
NC_015633.1_2716 
NC_015633.1_1063 
NC_015633.1_276 
NC_015633.1_349 
NC_015633.1_1077 
NC_015637.1_755 
NC_015637.1_714 
NC_015633.1_1359 
NC_015633.1_1658 
NC_015633.1_786 
NC_015633.1_1746 
NC_015633.1_2059 
NC_015633.1_2408 
NC_015637.1_444 
NC_015637.1_37 
NC_015633.1_2473 
NC_015633.1_1116 
NC_015637.1_681 
NC_015633.1_946 
NC_015633.1_531 
NC_015633.1_1831 
NC_015633.1_908 
NC_015633.1_555 
NC_015633.1_1659 
NC_015633.1_1699 
NC_015633.1_357 
NC_015637.1_410 
NC_015633.1_2452 
NC_015633.1_2515 
NC_015637.1_181 
NC_015633.1_2506 
NC_015637.1_288 
NC_015633.1_2097 
NC_015633.1_2666 
NC_015633.1_743 
NC_015637.1_158 
