NC_011138.3_764 NC_011138.3_1727 NC_011138.3_511 NC_011138.3_3869 NC_011138.3_2780 NC_011138.3_265 NC_011138.3_3606 NC_011138.3_753 NC_011138.3_304 NC_011138.3_3077 NC_011138.3_1397 NC_011138.3_808 NC_011138.3_3248 NC_011138.3_3443 NC_011138.3_370 NC_011138.3_2164 NC_011138.3_3769 NC_011138.3_1303 NC_011138.3_1431 NC_011138.3_2308 NC_011138.3_3075 NC_011138.3_2985 NC_011138.3_1109 NC_011138.3_2981 NC_011138.3_3292 NC_011138.3_396 
NC_011138.3_3765 NC_011138.3_157 NC_011138.3_1137 NC_011138.3_1374 NC_011138.3_3605 NC_011138.3_714 NC_011138.3_2827 NC_011138.3_3213 NC_011138.3_927 NC_011138.3_864 NC_011138.3_1136 NC_011138.3_828 NC_011138.3_3701 NC_011138.3_1667 NC_011138.3_822 NC_011138.3_1775 NC_011138.3_3587 NC_011138.3_1391 NC_011138.3_2826 NC_011138.3_2660 NC_011138.3_1760 NC_011138.3_931 NC_011138.3_3904 NC_011138.3_3796 
NC_011138.3_71 NC_011138.3_3451 NC_011138.3_59 NC_011138.3_2502 NC_011138.3_2143 NC_011138.3_1846 NC_011138.3_3307 NC_011138.3_472 NC_011138.3_3350 NC_011138.3_1309 NC_011138.3_2750 NC_011138.3_2360 NC_011138.3_1523 NC_011138.3_3253 NC_011138.3_1505 
NC_011138.3_2794 NC_011138.3_2590 NC_011138.3_725 NC_011138.3_1838 NC_011138.3_1426 NC_011138.3_2216 NC_011138.3_1707 NC_011138.3_2215 NC_011138.3_1968 NC_011138.3_1566 NC_011138.3_1852 NC_011138.3_2795 NC_011138.3_1903 NC_011138.3_1693 NC_011138.3_2588 
NC_011138.3_1352 NC_011138.3_3752 NC_011138.3_144 NC_011138.3_3432 NC_011138.3_663 NC_011138.3_2512 NC_011138.3_1837 NC_011138.3_1550 NC_011138.3_3231 NC_011138.3_3806 NC_011138.3_3729 
NC_011138.3_1146 NC_011138.3_3788 NC_011138.3_1087 NC_011138.3_3164 NC_011138.3_3025 NC_011138.3_3722 NC_011138.3_1313 NC_011138.3_1089 NC_011138.3_2305 NC_011138.3_1141 
NC_011138.3_2493 NC_011138.3_776 NC_011138.3_2233 NC_011138.3_2355 NC_011138.3_445 NC_011138.3_2611 NC_011138.3_651 NC_011138.3_734 NC_011138.3_3703 
NC_011138.3_1077 NC_011138.3_1789 NC_011138.3_1870 NC_011138.3_2185 NC_011138.3_2426 NC_011138.3_3207 NC_011138.3_604 NC_011138.3_625 
NC_011138.3_1014 NC_011138.3_380 NC_011138.3_2036 NC_011138.3_340 NC_011138.3_1642 NC_011138.3_1032 NC_011138.3_2053 NC_011138.3_1027 
NC_011138.3_2206 NC_011138.3_1167 NC_011138.3_1524 NC_011138.3_2205 NC_011138.3_2352 NC_011138.3_2392 NC_011138.3_2442 NC_011138.3_2453 
NC_011138.3_2046 NC_011138.3_293 NC_011138.3_309 NC_011138.3_2041 NC_011138.3_359 NC_011138.3_97 NC_011138.3_3014 
NC_011138.3_765 NC_011138.3_2350 NC_011138.3_2309 NC_011138.3_1551 NC_011138.3_3753 NC_011138.3_2951 NC_011138.3_3508 
NC_011138.3_3751 NC_011138.3_2394 NC_011138.3_1966 NC_011138.3_1967 NC_011138.3_1662 NC_011138.3_2255 NC_011138.3_2425 
NC_011138.3_2395 NC_011138.3_2107 NC_011138.3_1490 NC_011138.3_1969 NC_011138.3_1178 NC_011138.3_3068 NC_011138.3_1342 
NC_011138.3_2093 NC_011138.3_3201 NC_011138.3_620 NC_011138.3_1434 NC_011138.3_1878 NC_011138.3_1880 NC_011138.3_2745 
NC_011138.3_674 NC_011138.3_3251 NC_011138.3_3638 NC_011138.3_1981 NC_011138.3_543 NC_011138.3_912 
NC_011138.3_3237 NC_011138.3_3392 NC_011138.3_474 NC_011138.3_2765 NC_011138.3_3665 NC_011138.3_3890 
NC_011138.3_1189 NC_011138.3_2628 NC_011138.3_2748 NC_011138.3_438 NC_011138.3_402 NC_011138.3_3452 
NC_011138.3_426 NC_011138.3_243 NC_011138.3_3879 NC_011138.3_3039 NC_011138.3_3040 
NC_011138.3_1756 NC_011138.3_1010 NC_011138.3_2056 NC_011138.3_1033 NC_011138.3_3548 
NC_011138.3_220 NC_011138.3_1932 NC_011138.3_411 NC_011138.3_3714 NC_011138.3_4004 
NC_011138.3_1723 NC_011138.3_3032 NC_011138.3_2377 NC_011138.3_158 NC_011138.3_3643 
NC_011138.3_2960 NC_011138.3_1289 NC_011138.3_731 NC_011138.3_175 
NC_011138.3_1225 NC_011138.3_3289 NC_011138.3_1222 NC_011138.3_1468 
NC_011138.3_2023 NC_011138.3_2545 NC_011138.3_890 NC_011138.3_3903 
NC_011138.3_3634 NC_011138.3_1378 NC_011138.3_1291 NC_011138.3_1899 
NC_011138.3_2200 NC_011138.3_564 NC_011138.3_460 NC_011138.3_1559 
NC_011138.3_3546 NC_011138.3_3704 NC_011138.3_1621 NC_011138.3_3294 
NC_011138.3_2962 NC_011138.3_2667 NC_011138.3_128 NC_011138.3_1720 
NC_011138.3_2520 NC_011138.3_1682 NC_011138.3_967 NC_011138.3_667 
NC_011138.3_137 NC_011138.3_1907 NC_011138.3_2271 NC_011138.3_3780 
NC_011138.3_1236 NC_011138.3_3410 NC_011138.3_3409 NC_011138.3_1241 
NC_011138.3_1433 NC_011138.3_1877 NC_011138.3_1879 NC_011138.3_2746 
NC_011138.3_1023 NC_011138.3_1013 NC_011138.3_1025 NC_011138.3_2054 
NC_011138.3_1454 NC_011138.3_598 NC_011138.3_2411 NC_011138.3_3188 
NC_011138.3_529 NC_011138.3_2283 NC_011138.3_2116 
NC_011138.3_1207 NC_011138.3_2494 NC_011138.3_2434 
NC_011138.3_2984 NC_011138.3_1111 NC_011138.3_397 
NC_011138.3_3272 NC_011138.3_3829 NC_011138.3_3942 
NC_011138.3_2074 NC_011138.3_341 NC_011138.3_381 
NC_011138.3_1271 NC_011138.3_633 NC_011138.3_1709 
NC_011138.3_3239 NC_011138.3_1781 NC_011138.3_99 
NC_011138.3_1263 NC_011138.3_3047 NC_011138.3_39 
NC_011138.3_2217 NC_011138.3_1711 NC_011138.3_724 
NC_011138.3_266 NC_011138.3_752 NC_011138.3_2363 
NC_011138.3_3720 NC_011138.3_88 NC_011138.3_3533 
NC_011138.3_1019 NC_011138.3_347 NC_011138.3_2706 
NC_011138.3_3710 NC_011138.3_2011 NC_011138.3_75 
NC_011138.3_2323 NC_011138.3_854 NC_011138.3_2330 
NC_011138.3_2702 NC_011138.3_3321 NC_011138.3_365 
NC_011138.3_2857 NC_011138.3_1460 NC_011138.3_2856 
NC_011138.3_2039 NC_011138.3_295 NC_011138.3_357 
NC_011138.3_768 NC_011138.3_2815 NC_011138.3_553 
NC_011138.3_1710 NC_011138.3_1643 NC_011138.3_632 
NC_011138.3_2732 NC_011138.3_914 NC_011138.3_241 
NC_011138.3_1112 NC_011138.3_400 NC_011138.3_2988 
NC_011138.3_3318 NC_011138.3_3856 NC_011138.3_1387 
NC_011138.3_1636 NC_011138.3_1388 NC_011138.3_1876 
NC_011138.3_3707 NC_011138.3_2042 NC_011138.3_360 
NC_011138.3_1066 NC_011138.3_1067 NC_011138.3_1086 
NC_011138.3_784 NC_011138.3_195 NC_011138.3_283 
NC_011138.3_2730 NC_011138.3_1107 NC_011138.3_3147 
NC_011138.3_3290 NC_011138.3_1558 NC_011138.3_659 
NC_011138.3_1996 NC_011138.3_3258 NC_011138.3_3276 
NC_011138.3_2968 NC_011138.3_3280 NC_011138.3_3105 
NC_011138.3_91 NC_011138.3_1227 NC_011138.3_1743 
NC_011138.3_306 NC_011138.3_300 NC_011138.3_373 
NC_011138.3_1791 NC_011138.3_1532 NC_011138.3_2788 
NC_011138.3_3536 NC_011138.3_1149 NC_011138.3_2124 
NC_011138.3_3366 NC_011138.3_761 NC_011138.3_1164 
NC_011138.3_1712 NC_011138.3_1713 NC_011138.3_1719 
NC_011138.3_1020 NC_011138.3_2707 NC_011138.3_346 
NC_011138.3_1018 NC_011138.3_2705 NC_011138.3_348 
NC_011138.3_1024 NC_011138.3_1012 NC_011138.3_2055 
NC_011138.3_2092 NC_011138.3_3200 NC_011138.3_619 
NC_011138.3_1017 NC_011138.3_2704 NC_011138.3_349 
NC_011138.3_1804 NC_011138.3_1232 NC_011138.3_3538 
NC_011138.3_2354 NC_011138.3_1741 
NC_011138.3_988 NC_011138.3_35 
NC_011138.3_3437 NC_011138.3_1435 
NC_011138.3_2793 NC_011138.3_3225 
NC_011138.3_3821 NC_011138.3_3817 
NC_011138.3_2812 NC_011138.3_469 
NC_011138.3_1350 NC_011138.3_2222 
NC_011138.3_1526 NC_011138.3_1345 
NC_011138.3_2752 NC_011138.3_1921 
NC_011138.3_214 NC_011138.3_3067 
NC_011138.3_3531 NC_011138.3_2814 
NC_011138.3_424 NC_011138.3_3108 
NC_011138.3_842 NC_011138.3_2646 
NC_011138.3_2162 NC_011138.3_2743 
NC_011138.3_4 NC_011138.3_683 
NC_011138.3_446 NC_011138.3_3543 
NC_011138.3_792 NC_011138.3_148 
NC_011138.3_192 NC_011138.3_70 
NC_011138.3_554 NC_011138.3_858 
NC_011138.3_3620 NC_011138.3_1494 
NC_011138.3_1128 NC_011138.3_3636 
NC_011138.3_2393 NC_011138.3_498 
NC_011138.3_2443 NC_011138.3_3045 
NC_011138.3_2808 NC_011138.3_188 
NC_011138.3_1638 NC_011138.3_3845 
NC_011138.3_992 NC_011138.3_1528 
NC_011138.3_3444 NC_011138.3_1441 
NC_011138.3_1582 NC_011138.3_1525 
NC_011138.3_801 NC_011138.3_367 
NC_011138.3_3717 NC_011138.3_86 
NC_011138.3_3298 NC_011138.3_2415 
NC_011138.3_3240 NC_011138.3_2517 
NC_011138.3_532 NC_011138.3_3666 
NC_011138.3_2321 NC_011138.3_1472 
NC_011138.3_2446 NC_011138.3_2766 
NC_011138.3_2467 NC_011138.3_766 
NC_011138.3_1125 NC_011138.3_705 
NC_011138.3_1078 NC_011138.3_167 
NC_011138.3_3588 NC_011138.3_1280 
NC_011138.3_1744 NC_011138.3_1812 
NC_011138.3_1203 NC_011138.3_691 
NC_011138.3_3818 NC_011138.3_1922 
NC_011138.3_1486 NC_011138.3_2362 
NC_011138.3_859 NC_011138.3_542 
NC_011138.3_3559 NC_011138.3_794 
NC_011138.3_1856 NC_011138.3_1259 
NC_011138.3_3176 NC_011138.3_3593 
NC_011138.3_1910 NC_011138.3_3489 
NC_011138.3_3358 NC_011138.3_2010 
NC_011138.3_3001 NC_011138.3_1825 
NC_011138.3_1572 NC_011138.3_3488 
NC_011138.3_4013 NC_011138.3_1094 
NC_011138.3_673 NC_011138.3_709 
NC_011138.3_2781 NC_011138.3_512 
NC_011138.3_836 NC_011138.3_835 
NC_011138.3_759 NC_011138.3_1162 
NC_011138.3_816 NC_011138.3_189 
NC_011138.3_1669 NC_011138.3_1509 
NC_011138.3_3136 NC_011138.3_3712 
NC_011138.3_635 NC_011138.3_2858 
NC_011138.3_1366 NC_011138.3_476 
NC_011138.3_2854 NC_011138.3_3229 
NC_011138.3_1557 NC_011138.3_2004 
NC_011138.3_191 NC_011138.3_3110 
NC_011138.3_451 NC_011138.3_2464 
NC_011138.3_3056 NC_011138.3_1179 
NC_011138.3_1695 NC_011138.3_2414 
NC_011138.3_2257 NC_011138.3_127 
NC_011138.3_244 NC_011138.3_2974 
NC_011138.3_3585 NC_011138.3_3584 
NC_011138.3_3770 NC_011138.3_2172 
NC_011138.3_2954 NC_011138.3_1942 
NC_011138.3_696 NC_011138.3_3012 
NC_011138.3_715 NC_011138.3_3779 
NC_011138.3_4007 NC_011138.3_916 
NC_011138.3_1946 NC_011138.3_1641 
NC_011138.3_3454 NC_011138.3_3619 
NC_011138.3_2279 NC_011138.3_3291 
NC_011138.3_358 NC_011138.3_2040 
NC_011138.3_2595 NC_011138.3_1512 
NC_011138.3_2637 NC_011138.3_114 
NC_011138.3_2995 NC_011138.3_1521 
NC_011138.3_3943 NC_011138.3_3273 
NC_011138.3_1425 NC_011138.3_419 
NC_011138.3_1585 NC_011138.3_1605 
NC_011138.3_3214 NC_011138.3_1373 
NC_011138.3_3138 NC_011138.3_2142 
NC_011138.3_1857 NC_011138.3_3965 
NC_011138.3_3823 NC_011138.3_1224 
NC_011138.3_919 NC_011138.3_954 
NC_011138.3_1484 NC_011138.3_1202 
NC_011138.3_662 NC_011138.3_905 
NC_011138.3_593 NC_011138.3_602 
NC_011138.3_941 NC_011138.3_228 
NC_011138.3_3083 NC_011138.3_1546 
NC_011138.3_3442 NC_011138.3_1247 
NC_011138.3_3534 NC_011138.3_87 
NC_011138.3_1600 NC_011138.3_1718 
NC_011138.3_3778 NC_011138.3_1379 
NC_011138.3_1123 NC_011138.3_2851 
NC_011138.3_2665 NC_011138.3_1053 
NC_011138.3_1269 NC_011138.3_1501 
NC_011138.3_827 NC_011138.3_1360 
NC_011138.3_1214 NC_011138.3_1485 
NC_011138.3_1955 NC_011138.3_643 
NC_011138.3_3934 NC_011138.3_3826 
NC_011138.3_312 NC_011138.3_375 
NC_011138.3_3352 NC_011138.3_3353 
NC_011138.3_1927 NC_011138.3_2677 
NC_011138.3_1411 NC_011138.3_1802 
NC_011138.3_90 NC_011138.3_80 
NC_011138.3_1588 NC_011138.3_1598 
NC_011138.3_496 NC_011138.3_3659 
NC_011138.3_1762 NC_011138.3_1041 
NC_011138.3_1629 NC_011138.3_2957 
NC_011138.3_3894 NC_011138.3_1256 
NC_011138.3_1182 NC_011138.3_1412 
NC_011138.3_301 NC_011138.3_378 
NC_011138.3_2640 NC_011138.3_193 
NC_011138.3_33 NC_011138.3_34 
NC_011138.3_1008 NC_011138.3_1028 
NC_011138.3_2956 NC_011138.3_2955 
NC_011138.3_4022 NC_011138.3_1113 
NC_011138.3_1700 NC_011138.3_539 
NC_011138.3_3911 NC_011138.3_3415 
NC_011138.3_728 NC_011138.3_2409 
NC_011138.3_3663 NC_011138.3_2136 
NC_011138.3_179 NC_011138.3_391 
NC_011138.3_2265 NC_011138.3_3766 
NC_011138.3_2418 NC_011138.3_2420 
NC_011138.3_3020 NC_011138.3_153 
NC_011138.3_3513 NC_011138.3_150 
NC_011138.3_803 NC_011138.3_369 
NC_011138.3_796 NC_011138.3_795 
NC_011138.3_701 NC_011138.3_201 
NC_011138.3_1142 NC_011138.3_3316 
NC_011138.3_3399 NC_011138.3_1542 
NC_011138.3_403 NC_011138.3_1679 
NC_011138.3_187 NC_011138.3_3048 
NC_011138.3_2473 NC_011138.3_3297 
NC_011138.3_384 NC_011138.3_344 
NC_011138.3_3939 NC_011138.3_3828 
NC_011138.3_1006 NC_011138.3_4006 
NC_011138.3_1675 NC_011138.3_3777 
NC_011138.3_2314 NC_011138.3_2247 
NC_011138.3_1298 NC_011138.3_3951 
NC_011138.3_1034 NC_011138.3_1022 
NC_011138.3_2332 NC_011138.3_3256 
NC_011138.3_1405 NC_011138.3_478 
NC_011138.3_1408 NC_011138.3_25 
NC_011138.3_1684 NC_011138.3_256 
NC_011138.3_1165 NC_011138.3_762 
NC_011138.3_2523 NC_011138.3_3182 
NC_011138.3_3660 NC_011138.3_4010 
NC_011138.3_697 NC_011138.3_2384 
NC_011138.3_2304 NC_011138.3_1764 
NC_011138.3_246 NC_011138.3_247 
NC_011138.3_3975 NC_011138.3_644 
NC_011138.3_895 NC_011138.3_3899 
NC_011138.3_3655 NC_011138.3_690 
NC_011138.3_1338 NC_011138.3_3742 
NC_011138.3_3185 NC_011138.3_3209 
NC_011138.3_2204 NC_011138.3_1943 
NC_011138.3_2786 NC_011138.3_1231 
NC_011138.3_30 NC_011138.3_2003 
NC_011138.3_3364 NC_011138.3_2232 
NC_011138.3_83 NC_011138.3_2423 
NC_011138.3_1163 NC_011138.3_760 
NC_011138.3_2763 NC_011138.3_1958 
NC_011138.3_1423 NC_011138.3_552 
NC_011138.3_3598 NC_011138.3_744 
NC_011138.3_2269 NC_011138.3_3775 
NC_011138.3_2566 NC_011138.3_2581 
NC_011138.3_3913 NC_011138.3_1446 
NC_011138.3_84 NC_011138.3_166 
NC_011138.3_313 NC_011138.3_376 
NC_011138.3_2065 NC_011138.3_2066 
NC_011138.3_2267 NC_011138.3_3773 
NC_011138.3_322 NC_011138.3_385 
NC_011138.3_519 NC_011138.3_3128 
NC_011138.3_2390 NC_011138.3_1533 
NC_011138.3_2630 NC_011138.3_1627 
NC_011138.3_362 NC_011138.3_2059 
NC_011138.3_2357 NC_011138.3_732 
NC_011138.3_311 NC_011138.3_374 
NC_011138.3_531 NC_011138.3_2299 
NC_011138.3_149 NC_011138.3_3396 
NC_011138.3_956 NC_011138.3_962 
NC_011138.3_1487 NC_011138.3_3789 
NC_011138.3_386 NC_011138.3_350 
